order_id,order_date,region,country,channel,customer_segment,product,category,units_sold,unit_price,discount_pct,revenue
1262,2024-03-07,Asia Pacific,Australia,Online,Consumer,Aurora Laptop,Electronics,2,1151.39,10,2778.0
1263,2024-03-08,North America,USA,Online,Consumer,Ergo Chair,Furniture,8,335.69,0,3891.65
1264,2024-03-08,North America,USA,Partner,Enterprise,Flow Notebook,Stationery,28,12.1,5,466.41
1265,2024-03-08,Latin America,Mexico,Partner,SMB,Vertex Monitor,Electronics,2,339.79,15,496.04
1266,2024-03-08,North America,Canada,Online,SMB,Ergo Chair,Furniture,1,324.0,20,375.61
1267,2024-03-08,North America,Canada,Online,SMB,Ergo Chair,Furniture,8,329.86,0,3824.06
1268,2024-03-09,Latin America,Brazil,Partner,SMB,Aurora Laptop,Electronics,1,1172.15,0,1007.6
1269,2024-03-09,North America,USA,Online,SMB,Vertex Monitor,Electronics,2,305.84,15,754.21
1270,2024-03-09,Europe,France,Online,Enterprise,Pulse Earbuds,Electronics,8,158.41,0,1497.89
1271,2024-03-10,North America,Canada,Partner,Enterprise,Pulse Earbuds,Electronics,10,147.87,0,2147.19
1272,2024-03-10,Europe,France,Partner,Enterprise,Ink Pen Set,Stationery,35,26.91,0,1114.38
1273,2024-03-10,Latin America,Mexico,Retail,Consumer,Flow Notebook,Stationery,7,11.87,0,71.5
1274,2024-03-10,North America,Canada,Partner,Consumer,Pulse Earbuds,Electronics,2,151.53,20,352.05
1275,2024-03-10,North America,Canada,Online,SMB,Canvas Backpack,Accessories,7,88.48,0,899.36
1276,2024-03-10,North America,USA,Online,SMB,Canvas Backpack,Accessories,4,88.64,0,514.85
1277,2024-03-11,Europe,UK,Partner,SMB,Nimbus Phone,Electronics,2,781.72,5,1759.13
1278,2024-03-11,Latin America,Mexico,Online,Consumer,Canvas Backpack,Accessories,2,97.19,15,142.32
1279,2024-03-11,Europe,UK,Retail,SMB,Flow Notebook,Stationery,4,11.9,10,50.74
1280,2024-03-11,North America,Canada,Retail,Consumer,Ergo Chair,Furniture,6,362.02,10,2841.58
1281,2024-03-11,Europe,France,Online,SMB,Terra Desk,Furniture,6,260.99,0,1854.67
1282,2024-03-11,Europe,UK,Partner,Consumer,Flow Notebook,Stationery,7,11.64,0,96.5
1283,2024-03-12,North America,USA,Partner,SMB,Terra Desk,Furniture,6,272.8,0,2381.61
1284,2024-03-12,Europe,France,Online,Consumer,Lumen Lamp,Furniture,6,67.77,0,482.08
1285,2024-03-12,Europe,UK,Partner,Consumer,Canvas Backpack,Accessories,1,85.9,10,91.66
1286,2024-03-12,Asia Pacific,Australia,Online,Consumer,Aurora Laptop,Electronics,2,1250.32,0,3369.01
1287,2024-03-13,North America,Canada,Partner,SMB,Pulse Earbuds,Electronics,4,152.01,15,752.78
1288,2024-03-13,North America,Canada,Retail,Consumer,Aurora Laptop,Electronics,3,1218.35,0,5323.66
1289,2024-03-14,Asia Pacific,India,Online,Consumer,Nimbus Phone,Electronics,2,824.46,0,2226.04
1290,2024-03-14,North America,Canada,Retail,Consumer,Pulse Earbuds,Electronics,4,153.52,5,850.56
1291,2024-03-14,Latin America,Brazil,Online,SMB,Pulse Earbuds,Electronics,1,150.4,0,129.95
1292,2024-03-14,Europe,Germany,Online,Consumer,Aurora Laptop,Electronics,1,1271.87,5,1435.43
1293,2024-03-14,Asia Pacific,Japan,Online,Enterprise,Ergo Chair,Furniture,3,362.84,0,1469.5
1294,2024-03-15,Europe,UK,Retail,SMB,Canvas Backpack,Accessories,1,96.37,0,114.6
1295,2024-03-15,North America,USA,Partner,SMB,Lumen Lamp,Furniture,7,69.22,0,707.18
1296,2024-03-15,Europe,France,Partner,Consumer,Ink Pen Set,Stationery,6,26.21,5,177.66
1297,2024-03-15,North America,USA,Online,Enterprise,Terra Desk,Furniture,10,275.35,0,4018.68
1298,2024-03-15,North America,Canada,Partner,Consumer,Canvas Backpack,Accessories,5,97.11,20,566.92
1299,2024-03-15,Europe,Germany,Online,Consumer,Ergo Chair,Furniture,7,357.13,0,2972.91
1300,2024-03-16,Asia Pacific,Australia,Retail,Consumer,Aurora Laptop,Electronics,2,1200.78,15,2761.38
1301,2024-03-16,Europe,UK,Retail,Consumer,Aurora Laptop,Electronics,3,1160.67,0,4145.02
1302,2024-03-16,North America,Canada,Online,Consumer,Ergo Chair,Furniture,1,338.64,0,494.74
1303,2024-03-16,North America,Canada,Retail,Consumer,Ink Pen Set,Stationery,7,24.03,20,196.6
1304,2024-03-17,Latin America,Brazil,Retail,Consumer,Ergo Chair,Furniture,3,334.89,0,870.68
1305,2024-03-17,North America,USA,Retail,Consumer,Aurora Laptop,Electronics,3,1262.1,5,5260.37
1306,2024-03-17,Europe,UK,Partner,Consumer,Flow Notebook,Stationery,4,11.57,5,52.39
1307,2024-03-17,North America,Canada,Retail,SMB,Pulse Earbuds,Electronics,4,150.9,0,882.73
1308,2024-03-17,Asia Pacific,Australia,Retail,Consumer,Canvas Backpack,Accessories,4,89.18,5,458.89
1309,2024-03-17,Latin America,Mexico,Retail,SMB,Pulse Earbuds,Electronics,2,149.83,0,259.69
1310,2024-03-18,Europe,France,Online,Enterprise,Nimbus Phone,Electronics,5,781.8,15,3963.33
1311,2024-03-18,Asia Pacific,Australia,Retail,SMB,Aurora Laptop,Electronics,4,1238.8,0,6716.67
1312,2024-03-18,North America,USA,Online,SMB,Flow Notebook,Stationery,8,12.15,10,128.06
1313,2024-03-18,Europe,France,Retail,Enterprise,Canvas Backpack,Accessories,4,95.98,15,389.26
1314,2024-03-18,Europe,France,Online,Consumer,Canvas Backpack,Accessories,6,93.07,0,666.1
1315,2024-03-19,Europe,France,Retail,Consumer,Flow Notebook,Stationery,7,11.42,0,95.45
1316,2024-03-19,North America,USA,Partner,Consumer,Vertex Monitor,Electronics,2,345.5,0,1012.59
1317,2024-03-20,North America,Canada,Partner,Consumer,Canvas Backpack,Accessories,3,89.15,0,392.32
1318,2024-03-20,Europe,UK,Online,Consumer,Terra Desk,Furniture,8,270.55,15,2198.92
1319,2024-03-20,North America,Canada,Online,SMB,Aurora Laptop,Electronics,3,1157.06,15,4328.02
1320,2024-03-20,Asia Pacific,Australia,Online,Consumer,Pulse Earbuds,Electronics,3,150.81,10,553.05
1321,2024-03-20,Europe,Germany,Partner,Consumer,Lumen Lamp,Furniture,7,66.77,5,530.71
1322,2024-03-21,Latin America,Mexico,Partner,Consumer,Lumen Lamp,Furniture,4,69.03,0,240.26
1323,2024-03-21,Asia Pacific,India,Partner,SMB,Ergo Chair,Furniture,3,337.41,0,1376.22
1324,2024-03-21,Europe,Germany,Partner,Consumer,Flow Notebook,Stationery,6,12.01,10,77.59
1325,2024-03-21,Europe,UK,Partner,SMB,Pulse Earbuds,Electronics,2,155.63,20,297.92
1326,2024-03-21,Asia Pacific,Australia,Retail,SMB,Lumen Lamp,Furniture,2,69.28,0,188.38
1327,2024-03-21,North America,USA,Online,Consumer,Terra Desk,Furniture,7,253.28,5,2473.17
1328,2024-03-22,Asia Pacific,Australia,Online,Consumer,Canvas Backpack,Accessories,8,87.14,0,948.75
1329,2024-03-22,North America,Canada,Online,Enterprise,Lumen Lamp,Furniture,24,73.92,0,2607.61
1330,2024-03-22,Latin America,Mexico,Partner,Consumer,Vertex Monitor,Electronics,4,310.96,5,1029.23
1331,2024-03-22,Europe,UK,Partner,Consumer,Pulse Earbuds,Electronics,3,157.72,0,566.68
1332,2024-03-22,Europe,Germany,Online,Consumer,Ergo Chair,Furniture,5,347.01,20,1662.38
1333,2024-03-22,Latin America,Brazil,Online,Consumer,Flow Notebook,Stationery,7,12.55,0,76.52
1334,2024-03-23,North America,USA,Online,Consumer,Vertex Monitor,Electronics,4,345.35,20,1625.98
1335,2024-03-23,Asia Pacific,India,Partner,SMB,Pulse Earbuds,Electronics,3,156.36,20,511.23
1336,2024-03-23,Asia Pacific,India,Online,SMB,Lumen Lamp,Furniture,1,69.69,10,85.45
1337,2024-03-24,Europe,UK,Retail,SMB,Pulse Earbuds,Electronics,3,152.53,20,439.31
1338,2024-03-24,Latin America,Brazil,Retail,SMB,Nimbus Phone,Electronics,1,850.17,0,742.0
1339,2024-03-24,North America,USA,Online,SMB,Pulse Earbuds,Electronics,4,145.27,5,813.02
1340,2024-03-24,Asia Pacific,Australia,Partner,Consumer,Vertex Monitor,Electronics,1,325.45,5,421.62
1341,2024-03-25,Asia Pacific,Japan,Partner,Consumer,Vertex Monitor,Electronics,1,336.2,20,367.15
1342,2024-03-25,Asia Pacific,Australia,Partner,SMB,Canvas Backpack,Accessories,6,86.24,20,565.07
1343,2024-03-25,Europe,UK,Retail,SMB,Canvas Backpack,Accessories,5,95.19,0,571.74
1344,2024-03-25,North America,USA,Retail,Consumer,Ergo Chair,Furniture,1,327.4,0,482.68
1345,2024-03-26,North America,USA,Retail,Consumer,Vertex Monitor,Electronics,2,341.83,15,857.58
1346,2024-03-26,Latin America,Mexico,Retail,Enterprise,Nimbus Phone,Electronics,4,768.57,0,2688.52
1347,2024-03-26,Asia Pacific,Australia,Retail,Consumer,Nimbus Phone,Electronics,2,828.17,5,2150.12
1348,2024-03-26,Asia Pacific,India,Partner,Consumer,Pulse Earbuds,Electronics,2,155.76,10,383.11
1349,2024-03-26,North America,Canada,Retail,Enterprise,Ink Pen Set,Stationery,15,24.49,0,542.12
1350,2024-03-27,Asia Pacific,India,Retail,Consumer,Nimbus Phone,Electronics,2,840.44,5,2184.17
1351,2024-03-27,Asia Pacific,India,Online,SMB,Lumen Lamp,Furniture,1,72.42,10,89.15
1352,2024-03-28,Europe,UK,Retail,Consumer,Lumen Lamp,Furniture,8,68.48,20,528.06
1353,2024-03-28,Latin America,Brazil,Retail,SMB,Flow Notebook,Stationery,6,11.89,5,59.39
1354,2024-03-28,North America,Canada,Partner,Consumer,Lumen Lamp,Furniture,5,75.07,20,444.03
1355,2024-03-28,North America,Canada,Online,SMB,Nimbus Phone,Electronics,4,827.2,0,4892.76
1356,2024-03-28,Asia Pacific,India,Retail,Consumer,Terra Desk,Furniture,2,277.04,10,682.77
1357,2024-03-29,Latin America,Mexico,Partner,Enterprise,Nimbus Phone,Electronics,16,831.03,10,10496.71
1358,2024-03-29,Asia Pacific,India,Retail,Consumer,Aurora Laptop,Electronics,2,1283.92,0,3519.35
1359,2024-03-30,Europe,France,Retail,SMB,Flow Notebook,Stationery,7,12.4,0,104.79
1360,2024-03-30,Europe,UK,Partner,Consumer,Pulse Earbuds,Electronics,2,145.53,20,281.11
1361,2024-03-30,North America,USA,Online,Consumer,Pulse Earbuds,Electronics,1,144.18,0,213.63
1362,2024-03-30,Europe,Germany,Partner,Consumer,Lumen Lamp,Furniture,3,66.62,0,241.29
1363,2024-03-30,North America,USA,Partner,Enterprise,Nimbus Phone,Electronics,9,773.2,0,10310.65
1364,2024-03-31,Asia Pacific,India,Retail,Consumer,Flow Notebook,Stationery,5,11.5,10,71.07
1365,2024-03-31,Asia Pacific,Australia,Partner,Consumer,Lumen Lamp,Furniture,6,71.05,0,585.43
1366,2024-03-31,Europe,Germany,Partner,SMB,Nimbus Phone,Electronics,1,837.04,0,1011.56
1367,2024-03-31,North America,USA,Retail,Consumer,Pulse Earbuds,Electronics,2,160.66,0,476.57
1368,2024-04-01,Europe,France,Retail,Consumer,Flow Notebook,Stationery,4,12.83,5,58.98
1369,2024-04-01,North America,USA,Partner,Consumer,Ergo Chair,Furniture,1,332.86,0,494.17
1370,2024-04-02,Latin America,Mexico,Retail,Consumer,Aurora Laptop,Electronics,3,1153.48,0,3047.46
1371,2024-04-02,Europe,Germany,Retail,SMB,Nimbus Phone,Electronics,2,798.3,5,1836.66
1372,2024-04-02,Latin America,Brazil,Online,Consumer,Flow Notebook,Stationery,3,12.85,0,33.95
1373,2024-04-02,North America,Canada,Online,SMB,Lumen Lamp,Furniture,6,73.41,0,654.57
1374,2024-04-02,Europe,France,Partner,Consumer,Flow Notebook,Stationery,4,12.17,5,56.0
1375,2024-04-02,North America,USA,Online,Consumer,Flow Notebook,Stationery,7,12.8,15,113.18
1376,2024-04-03,Latin America,Brazil,Partner,Consumer,Lumen Lamp,Furniture,7,71.89,0,443.61
1377,2024-04-03,North America,USA,Retail,Consumer,Pulse Earbuds,Electronics,4,158.72,15,802.77
1378,2024-04-03,North America,Canada,Online,Consumer,Pulse Earbuds,Electronics,2,157.52,20,374.92
1379,2024-04-03,North America,USA,Retail,Consumer,Nimbus Phone,Electronics,1,797.26,10,1067.4
1380,2024-04-03,Asia Pacific,Japan,Online,Consumer,Pulse Earbuds,Electronics,1,158.25,0,217.97
1381,2024-04-04,Asia Pacific,Australia,Retail,Consumer,Lumen Lamp,Furniture,3,72.97,0,301.83
1382,2024-04-04,Latin America,Mexico,Retail,SMB,Terra Desk,Furniture,3,279.18,0,739.05
1383,2024-04-04,Asia Pacific,Australia,Retail,Consumer,Flow Notebook,Stationery,2,12.64,20,27.88
1384,2024-04-04,North America,USA,Online,Enterprise,Ink Pen Set,Stationery,20,25.98,0,773.72
1385,2024-04-05,Europe,Germany,Online,Consumer,Canvas Backpack,Accessories,4,90.69,15,374.49
1386,2024-04-05,North America,Canada,Online,Enterprise,Nimbus Phone,Electronics,10,835.34,20,9960.91
1387,2024-04-06,North America,Canada,Online,Consumer,Nimbus Phone,Electronics,3,806.39,0,3609.47
1388,2024-04-06,North America,USA,Partner,Consumer,Lumen Lamp,Furniture,8,67.3,0,803.31
1389,2024-04-06,Europe,Germany,Partner,Enterprise,Nimbus Phone,Electronics,4,841.32,5,3886.7
1390,2024-04-06,Europe,France,Partner,Consumer,Flow Notebook,Stationery,6,11.82,5,81.91
1391,2024-04-06,North America,USA,Retail,SMB,Aurora Laptop,Electronics,1,1294.68,20,1545.36
1392,2024-04-07,Europe,France,Online,Enterprise,Canvas Backpack,Accessories,12,91.74,0,1339.7
1393,2024-04-07,Asia Pacific,Australia,Online,Enterprise,Aurora Laptop,Electronics,16,1294.68,20,22916.9
1394,2024-04-07,North America,USA,Partner,SMB,Lumen Lamp,Furniture,6,66.76,10,538.42
1395,2024-04-07,Asia Pacific,Australia,Online,SMB,Ergo Chair,Furniture,8,336.66,10,3352.03
1396,2024-04-07,Europe,UK,Online,SMB,Aurora Laptop,Electronics,4,1191.75,0,5801.11
1397,2024-04-07,Europe,UK,Retail,Consumer,Pulse Earbuds,Electronics,1,145.38,0,176.92
1398,2024-04-08,Asia Pacific,Australia,Retail,Enterprise,Ink Pen Set,Stationery,14,24.73,0,479.25
1399,2024-04-08,North America,USA,Partner,Consumer,Flow Notebook,Stationery,8,11.89,15,120.87
1400,2024-04-08,Asia Pacific,Australia,Retail,Enterprise,Flow Notebook,Stationery,12,11.88,5,187.47
1401,2024-04-09,North America,USA,Retail,Enterprise,Canvas Backpack,Accessories,3,89.22,10,360.49
1402,2024-04-09,Asia Pacific,Australia,Retail,SMB,Pulse Earbuds,Electronics,2,157.03,0,435.17
1403,2024-04-09,North America,Canada,Online,Enterprise,Nimbus Phone,Electronics,15,787.58,0,17678.8
1404,2024-04-09,North America,USA,Partner,SMB,Pulse Earbuds,Electronics,1,150.03,0,224.51
1405,2024-04-10,Latin America,Mexico,Partner,Consumer,Terra Desk,Furniture,7,275.01,0,1708.83
1406,2024-04-10,Asia Pacific,Australia,Online,SMB,Lumen Lamp,Furniture,8,73.77,0,818.54
1407,2024-04-10,North America,USA,Online,Enterprise,Pulse Earbuds,Electronics,9,145.64,5,1865.27
1408,2024-04-10,North America,USA,Retail,Enterprise,Pulse Earbuds,Electronics,5,145.72,15,927.69
1409,2024-04-10,Latin America,Brazil,Online,Consumer,Aurora Laptop,Electronics,4,1226.44,15,3701.5
1410,2024-04-11,North America,Canada,Retail,Consumer,Pulse Earbuds,Electronics,4,143.56,0,861.03
1411,2024-04-11,North America,USA,Partner,SMB,Pulse Earbuds,Electronics,4,144.39,0,866.01
1412,2024-04-11,North America,Canada,Online,Consumer,Canvas Backpack,Accessories,5,90.15,20,540.69
1413,2024-04-11,Europe,France,Retail,SMB,Pulse Earbuds,Electronics,2,159.77,0,390.4
1414,2024-04-11,Europe,Germany,Retail,Consumer,Aurora Laptop,Electronics,2,1181.9,20,2310.38
1415,2024-04-11,North America,USA,Partner,Consumer,Aurora Laptop,Electronics,4,1232.0,20,5911.33
1416,2024-04-12,North America,Canada,Partner,Consumer,Ink Pen Set,Stationery,8,26.62,10,287.67
1417,2024-04-12,Europe,UK,Online,Enterprise,Vertex Monitor,Electronics,4,322.68,20,1262.8
1418,2024-04-12,Latin America,Brazil,Online,SMB,Canvas Backpack,Accessories,1,86.42,5,73.02
1419,2024-04-12,Asia Pacific,India,Partner,SMB,Canvas Backpack,Accessories,5,96.16,0,668.18
1420,2024-04-12,Latin America,Brazil,Partner,SMB,Aurora Laptop,Electronics,3,1183.09,20,2525.45
1421,2024-04-12,Europe,UK,Partner,SMB,Flow Notebook,Stationery,7,12.05,0,103.16
1422,2024-04-13,Europe,France,Online,Enterprise,Flow Notebook,Stationery,8,12.24,20,95.9
1423,2024-04-13,North America,Canada,Partner,SMB,Pulse Earbuds,Electronics,4,145.86,0,876.55
1424,2024-04-13,Europe,France,Online,SMB,Lumen Lamp,Furniture,7,72.78,0,623.66
1425,2024-04-14,Asia Pacific,Japan,Retail,Consumer,Canvas Backpack,Accessories,5,95.36,0,663.93
1426,2024-04-14,Asia Pacific,Australia,Online,Enterprise,Nimbus Phone,Electronics,15,845.89,20,14134.47
1427,2024-04-15,Asia Pacific,Australia,Online,Consumer,Lumen Lamp,Furniture,7,70.91,15,588.08
1428,2024-04-15,Europe,Germany,Online,Consumer,Ink Pen Set,Stationery,2,26.06,0,63.93
1429,2024-04-15,Europe,France,Online,Consumer,Ink Pen Set,Stationery,4,23.94,20,93.97
1430,2024-04-15,North America,USA,Retail,SMB,Canvas Backpack,Accessories,6,90.93,20,657.03
1431,2024-04-16,Asia Pacific,India,Retail,Consumer,Flow Notebook,Stationery,8,12.9,0,143.99
1432,2024-04-16,Europe,France,Retail,Consumer,Pulse Earbuds,Electronics,1,143.04,0,175.62
1433,2024-04-16,North America,USA,Partner,SMB,Ink Pen Set,Stationery,4,25.87,0,155.93
1434,2024-04-16,Europe,France,Partner,Enterprise,Aurora Laptop,Electronics,4,1179.37,0,5792.03
1435,2024-04-16,Asia Pacific,Japan,Retail,SMB,Flow Notebook,Stationery,7,12.73,5,118.11
1436,2024-04-17,North America,Canada,Partner,Consumer,Pulse Earbuds,Electronics,4,144.5,10,784.62
1437,2024-04-17,Europe,France,Partner,SMB,Canvas Backpack,Accessories,5,93.51,0,574.61
1438,2024-04-17,Europe,Germany,Retail,SMB,Canvas Backpack,Accessories,5,93.82,15,490.04
1439,2024-04-17,Latin America,Mexico,Online,Consumer,Nimbus Phone,Electronics,1,849.16,20,607.19
1440,2024-04-17,Asia Pacific,Japan,Partner,SMB,Flow Notebook,Stationery,1,12.18,15,14.46
1441,2024-04-18,North America,Canada,Partner,SMB,Vertex Monitor,Electronics,2,334.22,0,1009.2
1442,2024-04-18,North America,Canada,Partner,SMB,Canvas Backpack,Accessories,5,87.49,20,528.36
1443,2024-04-18,Asia Pacific,Australia,Online,Consumer,Nimbus Phone,Electronics,3,844.07,15,3008.91
1444,2024-04-18,Asia Pacific,India,Partner,Enterprise,Canvas Backpack,Accessories,6,88.11,0,739.04
1445,2024-04-19,Europe,Germany,Retail,SMB,Pulse Earbuds,Electronics,1,143.55,5,167.93
1446,2024-04-19,Asia Pacific,Australia,Online,Consumer,Canvas Backpack,Accessories,2,93.46,20,209.25
1447,2024-04-19,Europe,Germany,Online,Enterprise,Aurora Laptop,Electronics,8,1294.0,5,12110.05
1448,2024-04-19,Latin America,Mexico,Online,Enterprise,Nimbus Phone,Electronics,5,825.63,0,3697.01
1449,2024-04-20,North America,USA,Online,Consumer,Aurora Laptop,Electronics,2,1262.49,5,3628.66
1450,2024-04-20,Asia Pacific,India,Retail,SMB,Lumen Lamp,Furniture,7,69.99,5,651.93
1451,2024-04-20,North America,USA,Retail,Enterprise,Flow Notebook,Stationery,8,11.41,15,117.37
1452,2024-04-21,North America,Canada,Partner,Consumer,Pulse Earbuds,Electronics,3,143.77,0,653.1
1453,2024-04-21,North America,Canada,Partner,Consumer,Vertex Monitor,Electronics,3,340.94,5,1471.33
1454,2024-04-21,Latin America,Mexico,Online,Consumer,Canvas Backpack,Accessories,3,90.22,20,194.29
1455,2024-04-22,North America,USA,Partner,Consumer,Pulse Earbuds,Electronics,2,149.65,0,453.65
1456,2024-04-22,Asia Pacific,India,Partner,SMB,Vertex Monitor,Electronics,1,345.38,10,436.24
1457,2024-04-22,Asia Pacific,Australia,Online,Consumer,Ink Pen Set,Stationery,7,24.99,5,233.23
1458,2024-04-23,North America,USA,Online,SMB,Nimbus Phone,Electronics,3,828.81,5,3583.74
1459,2024-04-23,Asia Pacific,Japan,Retail,SMB,Lumen Lamp,Furniture,2,73.04,10,184.69
1460,2024-04-23,North America,USA,Partner,Consumer,Flow Notebook,Stationery,4,11.81,20,57.34
1461,2024-04-23,Europe,UK,Online,Consumer,Pulse Earbuds,Electronics,1,152.18,10,169.32
1462,2024-04-23,North America,Canada,Partner,Consumer,Pulse Earbuds,Electronics,1,158.79,0,240.91
1463,2024-04-23,Asia Pacific,India,Online,SMB,Canvas Backpack,Accessories,2,93.04,0,261.4
1464,2024-04-24,Latin America,Mexico,Online,Consumer,Pulse Earbuds,Electronics,1,148.17,20,106.68
1465,2024-04-24,Asia Pacific,Japan,Online,Consumer,Vertex Monitor,Electronics,1,309.76,20,348.46
1466,2024-04-24,Asia Pacific,Japan,Partner,Consumer,Pulse Earbuds,Electronics,3,144.31,15,517.46
1467,2024-04-24,Asia Pacific,India,Retail,Consumer,Nimbus Phone,Electronics,3,800.11,20,2700.21
1468,2024-04-24,Asia Pacific,Japan,Online,SMB,Lumen Lamp,Furniture,3,73.11,15,262.15
1469,2024-04-25,North America,Canada,Online,SMB,Ink Pen Set,Stationery,7,24.92,20,212.14
1470,2024-04-25,North America,USA,Retail,Consumer,Terra Desk,Furniture,8,249.14,0,3029.82
1471,2024-04-25,Asia Pacific,India,Partner,SMB,Flow Notebook,Stationery,4,12.76,15,61.06
1472,2024-04-26,Europe,France,Partner,Consumer,Lumen Lamp,Furniture,4,69.65,5,328.15
1473,2024-04-26,Asia Pacific,Japan,Partner,SMB,Nimbus Phone,Electronics,1,826.91,0,1165.04
1474,2024-04-26,North America,Canada,Online,Enterprise,Ink Pen Set,Stationery,32,24.83,0,1209.02
1475,2024-04-26,North America,USA,Online,Consumer,Ergo Chair,Furniture,2,342.63,5,990.57
1476,2024-04-26,Europe,UK,Online,Consumer,Ink Pen Set,Stationery,8,25.87,15,218.11
1477,2024-04-26,North America,Canada,Online,Consumer,Aurora Laptop,Electronics,3,1227.72,10,5043.92
1478,2024-04-27,Latin America,Mexico,Retail,SMB,Ink Pen Set,Stationery,6,26.24,10,127.89
1479,2024-04-27,Europe,France,Online,SMB,Flow Notebook,Stationery,2,12.43,20,24.68
1480,2024-04-27,North America,Canada,Retail,Enterprise,Ink Pen Set,Stationery,12,26.66,0,487.27
1481,2024-04-27,Europe,France,Retail,Consumer,Flow Notebook,Stationery,4,11.59,0,57.53
1482,2024-04-27,Asia Pacific,India,Partner,SMB,Vertex Monitor,Electronics,3,335.5,0,1419.44
1483,2024-04-28,Latin America,Brazil,Partner,Consumer,Flow Notebook,Stationery,3,11.41,5,29.38
1484,2024-04-28,Asia Pacific,Australia,Retail,SMB,Canvas Backpack,Accessories,3,92.27,15,332.14
1485,2024-04-29,North America,Canada,Partner,Consumer,Terra Desk,Furniture,4,260.45,0,1589.84
1486,2024-04-29,North America,Canada,Retail,Consumer,Vertex Monitor,Electronics,3,333.18,20,1220.28
1487,2024-04-29,Asia Pacific,Australia,Online,SMB,Flow Notebook,Stationery,4,12.37,0,69.92
1488,2024-04-30,Asia Pacific,Australia,Online,SMB,Nimbus Phone,Electronics,3,772.0,15,2784.36
1489,2024-04-30,Europe,Germany,Partner,Enterprise,Lumen Lamp,Furniture,28,70.34,20,1961.1
1490,2024-04-30,North America,USA,Partner,Consumer,Aurora Laptop,Electronics,1,1181.65,0,1805.01
1491,2024-04-30,Asia Pacific,Japan,Online,Consumer,Flow Notebook,Stationery,5,12.58,0,88.96
1492,2024-05-01,Europe,Germany,Partner,Enterprise,Nimbus Phone,Electronics,10,813.14,0,10130.61
1493,2024-05-01,Asia Pacific,Australia,Retail,SMB,Pulse Earbuds,Electronics,4,161.16,5,867.02
1494,2024-05-02,Latin America,Brazil,Partner,Consumer,Aurora Laptop,Electronics,4,1175.19,20,3410.72
1495,2024-05-02,Asia Pacific,Australia,Partner,SMB,Lumen Lamp,Furniture,4,73.1,20,331.49
1496,2024-05-02,North America,Canada,Online,SMB,Nimbus Phone,Electronics,2,813.44,15,2116.44
1497,2024-05-02,Europe,Germany,Online,Consumer,Pulse Earbuds,Electronics,3,148.95,0,557.25
1498,2024-05-03,North America,Canada,Partner,SMB,Lumen Lamp,Furniture,5,73.69,5,536.23
1499,2024-05-03,Europe,UK,Online,Consumer,Flow Notebook,Stationery,3,11.51,10,38.79
1500,2024-05-03,Europe,Germany,Retail,Consumer,Ergo Chair,Furniture,4,352.32,0,1759.17
1501,2024-05-04,Europe,UK,Retail,SMB,Canvas Backpack,Accessories,1,93.33,0,116.61
1502,2024-05-04,Europe,France,Online,SMB,Lumen Lamp,Furniture,6,74.83,5,532.94
1503,2024-05-04,Latin America,Mexico,Online,SMB,Pulse Earbuds,Electronics,3,158.15,10,388.02
1504,2024-05-04,Europe,UK,Retail,SMB,Pulse Earbuds,Electronics,1,145.76,0,182.12
1505,2024-05-05,Europe,France,Online,SMB,Aurora Laptop,Electronics,4,1156.21,20,4627.37
1506,2024-05-05,Europe,France,Retail,SMB,Ink Pen Set,Stationery,2,25.98,15,55.24
1507,2024-05-05,North America,Canada,Online,Consumer,Aurora Laptop,Electronics,3,1150.99,10,4770.07
1508,2024-05-05,Asia Pacific,Japan,Retail,Consumer,Vertex Monitor,Electronics,4,304.7,0,1732.2
1509,2024-05-05,Asia Pacific,Australia,Online,SMB,Aurora Laptop,Electronics,1,1272.33,15,1537.04
1510,2024-05-05,Europe,France,Retail,SMB,Nimbus Phone,Electronics,1,839.59,0,1050.06
1511,2024-05-06,Europe,France,Online,Consumer,Aurora Laptop,Electronics,2,1200.99,15,2555.96
1512,2024-05-06,Asia Pacific,Australia,Retail,SMB,Pulse Earbuds,Electronics,3,153.29,0,654.21
1513,2024-05-06,Europe,UK,Retail,SMB,Aurora Laptop,Electronics,1,1172.77,0,1468.18
1514,2024-05-06,Asia Pacific,Australia,Partner,Consumer,Pulse Earbuds,Electronics,2,146.09,0,415.66
1515,2024-05-06,Europe,Germany,Partner,Consumer,Nimbus Phone,Electronics,1,838.11,20,839.38
1516,2024-05-07,Europe,France,Retail,SMB,Aurora Laptop,Electronics,1,1253.19,0,1570.37
1517,2024-05-07,Europe,Germany,Online,SMB,Pulse Earbuds,Electronics,1,154.58,0,193.7
1518,2024-05-07,Latin America,Mexico,Partner,Consumer,Terra Desk,Furniture,5,266.74,15,1033.14
1519,2024-05-07,Europe,Germany,Online,Enterprise,Ink Pen Set,Stationery,4,26.3,0,131.83
1520,2024-05-07,Asia Pacific,Australia,Online,SMB,Vertex Monitor,Electronics,3,323.25,5,1311.85
1521,2024-05-07,Europe,Germany,Partner,Consumer,Terra Desk,Furniture,2,256.48,20,514.23
1522,2024-05-08,Latin America,Brazil,Online,Enterprise,Pulse Earbuds,Electronics,2,152.39,20,222.42
1523,2024-05-08,North America,Canada,Online,Consumer,Flow Notebook,Stationery,5,12.79,10,88.6
1524,2024-05-08,Europe,France,Online,Consumer,Flow Notebook,Stationery,5,12.12,0,76.01
